"card_bk","type","issued","disp_id","card_tk","version","date_from","date_to","last_update"
"691","classic","1998-12-16","27810","869","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.505"
"560","classic","1998-12-17","26952","870","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"452","classic","1998-12-19","26317","871","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"506","gold","1998-12-19","26628","872","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"735","classic","1998-12-19","28075","873","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"654","classic","1998-12-21","27562","874","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"196","classic","1998-12-22","24702","875","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"473","classic","1998-12-22","26461","876","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"829","classic","1998-12-22","28366","877","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"310","junior","1998-12-23","25399","878","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"76","classic","1998-12-23","24004","879","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"573","classic","1998-12-23","27009","880","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"240","classic","1998-12-23","24943","881","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"728","classic","1998-12-24","28029","882","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"924","classic","1998-12-24","28492","883","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.521"
"486","gold","1998-12-25","26526","884","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"1081","classic","1998-12-25","28695","885","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"753","classic","1998-12-25","28167","886","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"442","classic","1998-12-26","26205","887","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"125","gold","1998-12-26","24225","888","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"674","classic","1998-12-28","27689","889","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"322","classic","1998-12-28","25511","890","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"685","classic","1998-12-29","27787","891","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
"635","classic","1998-12-29","27428","892","1","1900-01-01 00:00:00","2199-12-31 23:59:59.999","2020-04-09 22:05:12.536"
